"ID","exercise_name","image_url","level","reps","gender","body_part","equipment"
"[382929,630581053]","Inverted Row","https://static.strengthlevel.com/images/silhouettes/inverted-row-256x256.png","Intermediate","19","Male","Back","Body Weight"
"[382929,630581054]","Inverted Row","https://static.strengthlevel.com/images/silhouettes/inverted-row-256x256.png","Advanced","35","Male","Back","Body Weight"
"[382929,630581055]","Inverted Row","https://static.strengthlevel.com/images/silhouettes/inverted-row-256x256.png","Elite","54","Male","Back","Body Weight"
"[382929,630581056]","Inverted Row","https://static.strengthlevel.com/images/silhouettes/inverted-row-256x256.png","Beginner","< 1","Female","Back","Body Weight"
"[382929,630581057]","Inverted Row","https://static.strengthlevel.com/images/silhouettes/inverted-row-256x256.png","Novice","2","Female","Back","Body Weight"
"[382929,630581058]","Inverted Row","https://static.strengthlevel.com/images/silhouettes/inverted-row-256x256.png","Intermediate","13","Female","Back","Body Weight"
"[382929,630581059]","Inverted Row","https://static.strengthlevel.com/images/silhouettes/inverted-row-256x256.png","Advanced","27","Female","Back","Body Weight"
"[382929,630581060]","Inverted Row","https://static.strengthlevel.com/images/silhouettes/inverted-row-256x256.png","Elite","43","Female","Back","Body Weight"
"[382929,630581061]","Reverse Hyperextension","https://static.strengthlevel.com/images/silhouettes/reverse-hyperextension-256x256.png","Beginner","< 1","Male","Back","Body Weight"
"[382929,630581062]","Reverse Hyperextension","https://static.strengthlevel.com/images/silhouettes/reverse-hyperextension-256x256.png","Novice","7","Male","Back","Body Weight"
"[382929,630581063]","Reverse Hyperextension","https://static.strengthlevel.com/images/silhouettes/reverse-hyperextension-256x256.png","Intermediate","29","Male","Back","Body Weight"
"[382929,630581064]","Reverse Hyperextension","https://static.strengthlevel.com/images/silhouettes/reverse-hyperextension-256x256.png","Advanced","57","Male","Back","Body Weight"
"[382929,630581065]","Reverse Hyperextension","https://static.strengthlevel.com/images/silhouettes/reverse-hyperextension-256x256.png","Elite","89","Male","Back","Body Weight"
"[382929,630581066]","Reverse Hyperextension","https://static.strengthlevel.com/images/silhouettes/reverse-hyperextension-256x256.png","Beginner","< 1","Female","Back","Body Weight"
"[382929,630581067]","Reverse Hyperextension","https://static.strengthlevel.com/images/silhouettes/reverse-hyperextension-256x256.png","Novice","6","Female","Back","Body Weight"
"[382929,630581068]","Reverse Hyperextension","https://static.strengthlevel.com/images/silhouettes/reverse-hyperextension-256x256.png","Intermediate","20","Female","Back","Body Weight"
"[382929,630581069]","Reverse Hyperextension","https://static.strengthlevel.com/images/silhouettes/reverse-hyperextension-256x256.png","Advanced","39","Female","Back","Body Weight"
"[382929,630581070]","Reverse Hyperextension","https://static.strengthlevel.com/images/silhouettes/reverse-hyperextension-256x256.png","Elite","60","Female","Back","Body Weight"
"[382929,630581071]","Dumbbell Row","https://static.strengthlevel.com/images/silhouettes/dumbbell-row-256x256.png","Beginner","0.20x","Male","Back","Dumbbell"
"[382929,630581072]","Dumbbell Row","https://static.strengthlevel.com/images/silhouettes/dumbbell-row-256x256.png","Novice","0.35x","Male","Back","Dumbbell"
"[382929,630581073]","Dumbbell Row","https://static.strengthlevel.com/images/silhouettes/dumbbell-row-256x256.png","Intermediate","0.55x","Male","Back","Dumbbell"
"[382929,630581074]","Dumbbell Row","https://static.strengthlevel.com/images/silhouettes/dumbbell-row-256x256.png","Advanced","0.80x","Male","Back","Dumbbell"
"[382929,630581075]","Dumbbell Row","https://static.strengthlevel.com/images/silhouettes/dumbbell-row-256x256.png","Elite","1.05x","Male","Back","Dumbbell"
"[382929,630581076]","Dumbbell Row","https://static.strengthlevel.com/images/silhouettes/dumbbell-row-256x256.png","Beginner","0.10x","Female","Back","Dumbbell"
"[382929,630581077]","Dumbbell Row","https://static.strengthlevel.com/images/silhouettes/dumbbell-row-256x256.png","Novice","0.20x","Female","Back","Dumbbell"
"[382929,630581078]","Dumbbell Row","https://static.strengthlevel.com/images/silhouettes/dumbbell-row-256x256.png","Intermediate","0.35x","Female","Back","Dumbbell"
"[382929,630581079]","Dumbbell Row","https://static.strengthlevel.com/images/silhouettes/dumbbell-row-256x256.png","Advanced","0.50x","Female","Back","Dumbbell"
"[382929,630581080]","Dumbbell Row","https://static.strengthlevel.com/images/silhouettes/dumbbell-row-256x256.png","Elite","0.65x","Female","Back","Dumbbell"
"[382929,630581081]","Dumbbell Shrug","https://static.strengthlevel.com/images/silhouettes/dumbbell-shrug-256x256.png","Beginner","0.20x","Male","Back","Dumbbell"
"[382929,630581082]","Dumbbell Shrug","https://static.strengthlevel.com/images/silhouettes/dumbbell-shrug-256x256.png","Novice","0.35x","Male","Back","Dumbbell"
"[382929,630581083]","Dumbbell Shrug","https://static.strengthlevel.com/images/silhouettes/dumbbell-shrug-256x256.png","Intermediate","0.60x","Male","Back","Dumbbell"
"[382929,630581084]","Dumbbell Shrug","https://static.strengthlevel.com/images/silhouettes/dumbbell-shrug-256x256.png","Advanced","0.90x","Male","Back","Dumbbell"
"[382929,630581085]","Dumbbell Shrug","https://static.strengthlevel.com/images/silhouettes/dumbbell-shrug-256x256.png","Elite","1.20x","Male","Back","Dumbbell"
"[382929,630581086]","Dumbbell Shrug","https://static.strengthlevel.com/images/silhouettes/dumbbell-shrug-256x256.png","Beginner","0.10x","Female","Back","Dumbbell"
"[382929,630581087]","Dumbbell Shrug","https://static.strengthlevel.com/images/silhouettes/dumbbell-shrug-256x256.png","Novice","0.20x","Female","Back","Dumbbell"
"[382929,630581088]","Dumbbell Shrug","https://static.strengthlevel.com/images/silhouettes/dumbbell-shrug-256x256.png","Intermediate","0.40x","Female","Back","Dumbbell"
"[382929,630581089]","Dumbbell Shrug","https://static.strengthlevel.com/images/silhouettes/dumbbell-shrug-256x256.png","Advanced","0.65x","Female","Back","Dumbbell"
"[382929,630581090]","Dumbbell Shrug","https://static.strengthlevel.com/images/silhouettes/dumbbell-shrug-256x256.png","Elite","0.95x","Female","Back","Dumbbell"
"[382929,630581091]","Dumbbell Pullover","https://static.strengthlevel.com/images/silhouettes/dumbbell-pullover-256x256.png","Beginner","0.15x","Male","Back","Dumbbell"
"[382929,630581092]","Dumbbell Pullover","https://static.strengthlevel.com/images/silhouettes/dumbbell-pullover-256x256.png","Novice","0.30x","Male","Back","Dumbbell"
"[382929,630581093]","Dumbbell Pullover","https://static.strengthlevel.com/images/silhouettes/dumbbell-pullover-256x256.png","Intermediate","0.45x","Male","Back","Dumbbell"
"[382929,630581094]","Dumbbell Pullover","https://static.strengthlevel.com/images/silhouettes/dumbbell-pullover-256x256.png","Advanced","0.65x","Male","Back","Dumbbell"
"[382929,630581096]","Dumbbell Pullover","https://static.strengthlevel.com/images/silhouettes/dumbbell-pullover-256x256.png","Elite","0.90x","Male","Back","Dumbbell"
"[382929,630581097]","Dumbbell Pullover","https://static.strengthlevel.com/images/silhouettes/dumbbell-pullover-256x256.png","Beginner","0.10x","Female","Back","Dumbbell"
"[382929,630581098]","Dumbbell Pullover","https://static.strengthlevel.com/images/silhouettes/dumbbell-pullover-256x256.png","Novice","0.20x","Female","Back","Dumbbell"
"[382929,630581099]","Dumbbell Pullover","https://static.strengthlevel.com/images/silhouettes/dumbbell-pullover-256x256.png","Intermediate","0.30x","Female","Back","Dumbbell"
"[382929,630581100]","Dumbbell Pullover","https://static.strengthlevel.com/images/silhouettes/dumbbell-pullover-256x256.png","Advanced","0.45x","Female","Back","Dumbbell"
"[382929,630581101]","Dumbbell Pullover","https://static.strengthlevel.com/images/silhouettes/dumbbell-pullover-256x256.png","Elite","0.65x","Female","Back","Dumbbell"
"[382929,630581102]","Dumbbell Reverse Fly","https://static.strengthlevel.com/images/silhouettes/dumbbell-reverse-fly-256x256.png","Beginner","0.05x","Male","Back","Dumbbell"
"[382929,630581103]","Dumbbell Reverse Fly","https://static.strengthlevel.com/images/silhouettes/dumbbell-reverse-fly-256x256.png","Novice","0.10x","Male","Back","Dumbbell"
"[382929,630581105]","Dumbbell Reverse Fly","https://static.strengthlevel.com/images/silhouettes/dumbbell-reverse-fly-256x256.png","Intermediate","0.25x","Male","Back","Dumbbell"
"[382929,630581108]","Dumbbell Reverse Fly","https://static.strengthlevel.com/images/silhouettes/dumbbell-reverse-fly-256x256.png","Advanced","0.40x","Male","Back","Dumbbell"
"[382929,630581111]","Dumbbell Reverse Fly","https://static.strengthlevel.com/images/silhouettes/dumbbell-reverse-fly-256x256.png","Elite","0.60x","Male","Back","Dumbbell"
"[382929,630581115]","Dumbbell Reverse Fly","https://static.strengthlevel.com/images/silhouettes/dumbbell-reverse-fly-256x256.png","Beginner","0.05x","Female","Back","Dumbbell"
"[382929,630581119]","Dumbbell Reverse Fly","https://static.strengthlevel.com/images/silhouettes/dumbbell-reverse-fly-256x256.png","Novice","0.10x","Female","Back","Dumbbell"
"[382929,630581122]","Dumbbell Reverse Fly","https://static.strengthlevel.com/images/silhouettes/dumbbell-reverse-fly-256x256.png","Intermediate","0.15x","Female","Back","Dumbbell"
"[382929,630581126]","Dumbbell Reverse Fly","https://static.strengthlevel.com/images/silhouettes/dumbbell-reverse-fly-256x256.png","Advanced","0.25x","Female","Back","Dumbbell"
"[382929,630581129]","Dumbbell Reverse Fly","https://static.strengthlevel.com/images/silhouettes/dumbbell-reverse-fly-256x256.png","Elite","0.40x","Female","Back","Dumbbell"
"[382929,630581133]","Chest Supported Dumbbell Row","https://static.strengthlevel.com/images/silhouettes/chest-supported-dumbbell-row-256x256.png","Beginner","0.10x","Male","Back","Dumbbell"
"[382929,630581137]","Chest Supported Dumbbell Row","https://static.strengthlevel.com/images/silhouettes/chest-supported-dumbbell-row-256x256.png","Novice","0.25x","Male","Back","Dumbbell"
"[382929,630581139]","Chest Supported Dumbbell Row","https://static.strengthlevel.com/images/silhouettes/chest-supported-dumbbell-row-256x256.png","Intermediate","0.50x","Male","Back","Dumbbell"
"[382929,630581140]","Chest Supported Dumbbell Row","https://static.strengthlevel.com/images/silhouettes/chest-supported-dumbbell-row-256x256.png","Advanced","0.75x","Male","Back","Dumbbell"
"[382929,630581145]","Chest Supported Dumbbell Row","https://static.strengthlevel.com/images/silhouettes/chest-supported-dumbbell-row-256x256.png","Elite","1.10x","Male","Back","Dumbbell"
"[382929,630581149]","Chest Supported Dumbbell Row","https://static.strengthlevel.com/images/silhouettes/chest-supported-dumbbell-row-256x256.png","Beginner","0.10x","Female","Back","Dumbbell"
"[382929,630581152]","Chest Supported Dumbbell Row","https://static.strengthlevel.com/images/silhouettes/chest-supported-dumbbell-row-256x256.png","Novice","0.20x","Female","Back","Dumbbell"
"[382929,630581160]","Chest Supported Dumbbell Row","https://static.strengthlevel.com/images/silhouettes/chest-supported-dumbbell-row-256x256.png","Intermediate","0.35x","Female","Back","Dumbbell"
"[382929,630581164]","Chest Supported Dumbbell Row","https://static.strengthlevel.com/images/silhouettes/chest-supported-dumbbell-row-256x256.png","Advanced","0.50x","Female","Back","Dumbbell"
"[382929,630581168]","Chest Supported Dumbbell Row","https://static.strengthlevel.com/images/silhouettes/chest-supported-dumbbell-row-256x256.png","Elite","0.65x","Female","Back","Dumbbell"
"[382929,630581172]","Bent Over Dumbbell Row","https://static.strengthlevel.com/images/silhouettes/bent-over-dumbbell-row-256x256.png","Beginner","0.15x","Male","Back","Dumbbell"
"[382929,630581175]","Bent Over Dumbbell Row","https://static.strengthlevel.com/images/silhouettes/bent-over-dumbbell-row-256x256.png","Novice","0.30x","Male","Back","Dumbbell"
"[382929,630581180]","Bent Over Dumbbell Row","https://static.strengthlevel.com/images/silhouettes/bent-over-dumbbell-row-256x256.png","Intermediate","0.45x","Male","Back","Dumbbell"
"[382929,630581187]","Bent Over Dumbbell Row","https://static.strengthlevel.com/images/silhouettes/bent-over-dumbbell-row-256x256.png","Advanced","0.65x","Male","Back","Dumbbell"
"[382929,630581191]","Bent Over Dumbbell Row","https://static.strengthlevel.com/images/silhouettes/bent-over-dumbbell-row-256x256.png","Elite","0.90x","Male","Back","Dumbbell"
"[382929,630581194]","Bent Over Dumbbell Row","https://static.strengthlevel.com/images/silhouettes/bent-over-dumbbell-row-256x256.png","Beginner","0.10x","Female","Back","Dumbbell"
"[382929,630581198]","Bent Over Dumbbell Row","https://static.strengthlevel.com/images/silhouettes/bent-over-dumbbell-row-256x256.png","Novice","0.20x","Female","Back","Dumbbell"
"[382929,630581202]","Bent Over Dumbbell Row","https://static.strengthlevel.com/images/silhouettes/bent-over-dumbbell-row-256x256.png","Intermediate","0.30x","Female","Back","Dumbbell"
"[382929,630581205]","Bent Over Dumbbell Row","https://static.strengthlevel.com/images/silhouettes/bent-over-dumbbell-row-256x256.png","Advanced","0.50x","Female","Back","Dumbbell"
"[382929,630581209]","Bent Over Dumbbell Row","https://static.strengthlevel.com/images/silhouettes/bent-over-dumbbell-row-256x256.png","Elite","0.70x","Female","Back","Dumbbell"
"[382929,630581212]","Dumbbell Bench Pull","https://static.strengthlevel.com/images/silhouettes/dumbbell-bench-pull-256x256.png","Beginner","0.15x","Male","Back","Dumbbell"
"[382929,630581214]","Dumbbell Bench Pull","https://static.strengthlevel.com/images/silhouettes/dumbbell-bench-pull-256x256.png","Novice","0.30x","Male","Back","Dumbbell"
"[382929,630581217]","Dumbbell Bench Pull","https://static.strengthlevel.com/images/silhouettes/dumbbell-bench-pull-256x256.png","Intermediate","0.50x","Male","Back","Dumbbell"
"[382929,630581220]","Dumbbell Bench Pull","https://static.strengthlevel.com/images/silhouettes/dumbbell-bench-pull-256x256.png","Advanced","0.75x","Male","Back","Dumbbell"
"[382929,630581224]","Dumbbell Bench Pull","https://static.strengthlevel.com/images/silhouettes/dumbbell-bench-pull-256x256.png","Elite","1.05x","Male","Back","Dumbbell"
"[382929,630581227]","Dumbbell Bench Pull","https://static.strengthlevel.com/images/silhouettes/dumbbell-bench-pull-256x256.png","Beginner","0.10x","Female","Back","Dumbbell"
"[382929,630581229]","Dumbbell Bench Pull","https://static.strengthlevel.com/images/silhouettes/dumbbell-bench-pull-256x256.png","Novice","0.15x","Female","Back","Dumbbell"
"[382929,630581230]","Dumbbell Bench Pull","https://static.strengthlevel.com/images/silhouettes/dumbbell-bench-pull-256x256.png","Intermediate","0.25x","Female","Back","Dumbbell"
"[382929,630581231]","Dumbbell Bench Pull","https://static.strengthlevel.com/images/silhouettes/dumbbell-bench-pull-256x256.png","Advanced","0.40x","Female","Back","Dumbbell"
